X,Y,fid_,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-112.014555,40.778802,"291","101643",Billy Mitchell Rd @ 456 N,Salt Lake City,Salt Lake,"101643","101643",40.77880200,-112.01455500,"0","0","551",Bus,"84116",0.00000000,0.00000000
-112.014553,40.7770830000001,"292","101644",Billy Mitchell Rd @ 364 N,Salt Lake City,Salt Lake,"101644","101644",40.77708300,-112.01455300,"0","0","551",Bus,"84116",0.00000000,0.00000000
-112.110168,40.7115870000001,"301","101672",Magna Senior Center,Magna,Salt Lake,"101672","101672",40.71158700,-112.11016800,"1","1","35",Bus,"84044",0.52000000,0.53000000
-111.919065,40.7405870000001,"1098","125409",California Ave / 1000 W (WB),Salt Lake City,Salt Lake,"125409","125409",40.74058700,-111.91906500,"1","6","513, 9",Bus,"84104",0.78000000,5.53000000
-111.938801,40.707773,"177","101334",Redwood Rd @ 2911 S,West Valley City,Salt Lake,"101334","101334",40.70777300,-111.93880100,"3","5","217",Bus,"84119",2.60000000,5.27000000
-111.937472,40.7909540000001,"485","102116",1000 N / Redwood Rd (EB),Salt Lake City,Salt Lake,"102116","102116",40.79095400,-111.93747200,"19","21","1",Bus,"84116",19.23000000,20.81000000
-111.917675,40.7605950000001,"1019","125090",400 S @ 918 W,Salt Lake City,Salt Lake,"125090","125090",40.76056100,-111.91728100,"9","7","4",Bus,"84104",8.83000000,7.37000000
-111.91671,40.7761600000001,"476","102107",900 W / 300 N (NB),Salt Lake City,Salt Lake,"102107","102107",40.77616000,-111.91671000,"5","2","1",Bus,"84116",4.94000000,2.37000000
-111.916109,40.74066,"1028","125123",California Ave / 900 W (WB),Salt Lake City,Salt Lake,"125123","125123",40.74066000,-111.91610900,"9","30","9",Bus,"84104",9.35000000,29.50000000
-111.927932,40.7529000000001,"1029","125150",1300 W / Wasatch Ave (NB),Salt Lake City,Salt Lake,"125150","125150",40.75290000,-111.92793200,"3","9","9",Bus,"84104",2.60000000,9.48000000
-111.938857,40.7334460000001,"1036","125173",Redwood Rd @ 1695 S,Salt Lake City,Salt Lake,"125173","125173",40.73344600,-111.93885700,"31","48","217",Bus,"84104",31.44000000,47.93000000
-111.938926,40.744717,"1038","125177",Redwood Rd @ 1125 S,Salt Lake City,Salt Lake,"125177","125177",40.74471700,-111.93892600,"15","12","217",Bus,"84104",15.07000000,11.85000000
-111.997751,40.638649,"131","101240",6200 S @ 4476 W,Kearns,Salt Lake,"101240","101240",40.63864900,-111.99775100,"0","2","62",Bus,"84118",0.00000000,1.84000000
-111.841221,40.7593140000001,"395","101917",U Museum of Fine Arts (EB),Salt Lake City,Salt Lake,"101917","101917",40.75931400,-111.84122100,"2","11","17, 213, 455, 473, 9",Bus,"84112",1.56000000,11.06000000
-111.93922,40.78061,"484","102115",Redwood Rd / 500 N (NB),Salt Lake City,Salt Lake,"102115","102115",40.78061000,-111.93922000,"27","15","1, 205",Bus,"84116",26.76000000,15.01000000
-111.877645,40.7753310000001,"507","102138",E St / 5th Ave (SB),Salt Lake City,Salt Lake,"102138","102138",40.77533100,-111.87764500,"19","13","209",Bus,"84103",19.23000000,12.90000000
-111.899461,40.9998810000001,"549","104024",Main St @ 1170 N,Farmington,Davis,"104024","104024",40.99988100,-111.89946100,"1","2","455, 470",Bus,"84025",0.78000000,1.84000000
-111.934276,41.0294870000001,"551","104039",Main St @ 360 S   (Kaysville),Kaysville,Davis,"104039","104039",41.02948700,-111.93427600,"3","2","470",Bus,"84037",2.86000000,2.11000000
-111.914344,40.754013,"1076","125303",700 S / 800 W (EB),Salt Lake City,Salt Lake,"125303","125303",40.75401300,-111.91434400,"2","2","509",Bus,"84104",1.82000000,1.84000000
-111.93497,40.79094,"486","102117",1000 N / Jordan River Pkwy (EB),Salt Lake City,Salt Lake,"102117","102117",40.79094000,-111.93497000,"15","4","1",Bus,"84116",14.81000000,3.95000000
-111.916981,40.7782930000001,"488","102119",900 W / 400 N (SB),Salt Lake City,Salt Lake,"102119","102119",40.77838000,-111.91698000,"3","3","1",Bus,"84116",2.86000000,2.63000000
-111.916961,40.7755920000001,"489","102120",900 W / 300 N (SB),Salt Lake City,Salt Lake,"102120","102120",40.77611000,-111.91698000,"6","5","1",Bus,"84116",6.50000000,4.74000000
-111.938797,40.7204370000001,"179","101336",Redwood Rd @ 2327 S,West Valley City,Salt Lake,"101336","101336",40.72043700,-111.93879700,"9","13","217",Bus,"84119",8.57000000,13.43000000
-111.971267,40.638489,"181","101342",6200 S @ 3363 W,Taylorsville,Salt Lake,"101342","101342",40.63848900,-111.97126700,"2","0","62",Bus,"84129",1.82000000,0.00000000
-111.927366,41.031864,"567","104070",500 E @ 178 S,Kaysville,Davis,"104070","104070",41.03186400,-111.92736600,"0","0","627",Bus,"84037",0.00000000,0.00000000
-111.949934,41.0667950000001,"20","101031",Fairfield Rd @ 447 N,Layton,Davis,"101031","101031",41.06679500,-111.94993400,"0","7","627",Bus,"84041",0.26000000,6.85000000
-111.997841,40.6385010000001,"130","101239",6200 S @ 4485 W,West Jordan,Salt Lake,"101239","101239",40.63850100,-111.99784100,"1","0","62",Bus,"84118",0.78000000,0.00000000
-111.944891,41.060599,"23","101034",Fairfield Rd @ 70 S,Layton,Davis,"101034","101034",41.06059900,-111.94489100,"1","3","627",Bus,"84041",1.30000000,2.63000000
-111.943736,41.0584230000001,"24","101035",Fairfield Rd @ 150 S,Layton,Davis,"101035","101035",41.05842300,-111.94373600,"1","1","627",Bus,"84041",0.78000000,0.53000000
-111.948851,41.065568,"21","101032",Fairfield Rd @ 325 N,Layton,Davis,"101032","101032",41.06556800,-111.94885100,"0","1","627",Bus,"84041",0.00000000,0.53000000
-111.957544,41.057423,"49","101086",Fort Ln @ 203 S,Layton,Davis,"101086","101086",41.05742300,-111.95754400,"5","6","470, 628",Bus,"84041",5.46000000,5.53000000
-111.943683,41.040897,"46","101076",Main St @ 375 N,Kaysville,Davis,"101076","101076",41.04089700,-111.94368300,"3","9","470",Bus,"84037",3.12000000,8.69000000
-111.897307,40.848912,"761","111080",Orchard Dr @ 3738 S  (N. Salt Lake),North Salt Lake,Davis,"111080","111080",40.84891200,-111.89730700,"6","1","455",Bus,"84054",5.76000000,0.71000000
-111.909013,40.8418760000001,"762","111081",Center St @ 80 E,North Salt Lake,Davis,"111081","111081",40.84187600,-111.90901300,"3","0","455",Bus,"84054",2.92000000,0.29000000
-111.987592,40.6675970000001,"210","101388",4715 S @ 4036 W,West Valley City,Salt Lake,"101388","101388",40.66759700,-111.98759200,"0","0","47",Bus,"84118",0.00000000,0.00000000
-111.878569,40.867333,"775","112091",ORCHARD DR @ 2122 S,Bountiful,Davis,"112091","112091",40.86733300,-111.87856900,"3","1","455",Bus,"84010",2.92000000,1.00000000
-111.91923,40.78225,"497","102128",600 N / 1000 W (EB),Salt Lake City,Salt Lake,"102128","102128",40.78225000,-111.91923000,"6","1","205",Bus,"84116",5.98000000,1.32000000
-111.91643,40.7822600000001,"498","102129",600 N / 900 W (EB),Salt Lake City,Salt Lake,"102129","102129",40.78226000,-111.91643000,"6","5","205",Bus,"84116",5.98000000,5.00000000
-111.866504,40.7694470000001,"499","102130",South Temple / L St (WB),Salt Lake City,Salt Lake,"102130","102130",40.76944700,-111.86650400,"17","19","1, 209",Bus,"84102",17.15000000,19.49000000
-111.86701,40.77308,"500","102131",L St / 3rd Ave (NB),Salt Lake City,Salt Lake,"102131","102131",40.77308000,-111.86701000,"5","14","209",Bus,"84103",4.68000000,13.69000000
-111.86702,40.7760900000001,"501","102132",L St / 6th Ave (NB),Salt Lake City,Salt Lake,"102132","102132",40.77609000,-111.86702000,"3","5","209",Bus,"84103",3.38000000,5.27000000
-111.86701,40.77946,"502","102133",L St / 9th Ave (NB),Salt Lake City,Salt Lake,"102133","102133",40.77946000,-111.86701000,"0","2","209",Bus,"84103",0.26000000,2.37000000
-111.87185,40.7796700000001,"503","102134",9th Ave / I St (WB),Salt Lake City,Salt Lake,"102134","102134",40.77967000,-111.87185000,"1","2","209",Bus,"84103",0.78000000,2.37000000
-111.87484,40.7797,"504","102135",9th Ave / G St (WB),Salt Lake City,Salt Lake,"102135","102135",40.77970000,-111.87484000,"1","1","209",Bus,"84103",1.30000000,1.32000000
-111.865686,40.77302,"519","102150",M St / 3rd Ave (SB),Salt Lake City,Salt Lake,"102150","102150",40.77302000,-111.86568600,"9","3","209",Bus,"84103",8.83000000,3.42000000
-111.891231,40.7717250000001,"520","102151",North Temple / Main St (SB),Salt Lake City,Salt Lake,"102151","102151",40.77172500,-111.89123100,"7","4","200",Bus,"84103",6.76000000,3.71000000
-111.983917,40.718417,"521","102153",2400 S / Presidents Dr,West Valley City,Salt Lake,"102153","102153",40.71841700,-111.98391700,"1","0","509",Bus,"84120",0.52000000,0.26000000
-111.938006,40.7607790000001,"523","102155",400 S / Redwood Rd (WB),Salt Lake City,Salt Lake,"102155","102155",40.76077900,-111.93800600,"57","67","205, 4, 9",Bus,"84104",56.90000000,66.63000000
-111.987053,40.663345,"524","102156",4015 W @ 4878 S,Kearns,Salt Lake,"102156","102156",40.66334500,-111.98705300,"3","2","240, 47",Bus,"84118",3.12000000,2.37000000
-111.879761,40.8652280000001,"776","112092",Orchard Dr @ 2260 S,Bountiful,Davis,"112092","112092",40.86522800,-111.87976100,"16","2","455",Bus,"84010",16.21000000,2.14000000
-111.891272,40.8677460000001,"781","112099",Main St @ 2065 S,Bountiful,Davis,"112099","112099",40.86774600,-111.89127200,"3","1","470",Bus,"84010",3.12000000,1.05000000
-111.941142,41.040102,"66","101122",Main St @ 315 N,Kaysville,Davis,"101122","101122",41.04010200,-111.94114200,"2","2","470",Bus,"84037",1.56000000,2.11000000
-111.877085,40.7223060000001,"5282",TX198143,500 East Station,South Salt Lake,Salt Lake,TX198143,"198143",40.72230600,-111.87708500,"88","90",S-Line,TRAX,"84115",88.25000000,90.00000000
-111.865092,40.7228180000001,"5284",TX198145,Sugarmont Station,Salt Lake City,Salt Lake,TX198145,"198145",40.72281800,-111.86509200,"97","91",S-Line,TRAX,"84106",96.75000000,91.25000000
-111.898381,40.6194580000001,"5260",TX153046,Midvale Fort Union Station,Midvale,Salt Lake,TX153046,"153046",40.61945800,-111.89838100,"430","402",Blue Line,TRAX,"84047",430.09486580,401.72494104
-111.893216,40.6105410000001,"5262",TX153048,Midvale Center Station,Midvale,Salt Lake,TX153048,"153048",40.61054100,-111.89321600,"278","304",Blue Line,TRAX,"84047",278.06482027,304.21277136
-111.885661,40.5898110000001,"5264",TX173021,Historic Sandy Station,Sandy,Salt Lake,TX173021,"173021",40.58981100,-111.88566100,"300","311",Blue Line,TRAX,"84070",300.20135076,310.59034465
-111.859915,40.525675,"5277",TX198097,Draper Town Center Station,Draper,Salt Lake,TX198097,"198097",40.52567500,-111.85991500,"354","282",Blue Line,TRAX,"84020",353.78083650,281.67057596
-111.987056,40.6602800000001,"525","102157",4015 W @ 5000 S,Kearns,Salt Lake,"102157","102157",40.66028000,-111.98705600,"2","3","240, 47",Bus,"84118",2.34000000,3.42000000
-111.876061,40.872736,"773","112088",Orchard Dr @ 1646 S,Bountiful,Davis,"112088","112088",40.87273600,-111.87606100,"3","1","455",Bus,"84010",2.84000000,1.00000000
-111.876875,40.8708720000001,"774","112089",Orchard Dr @ 1812 S,Bountiful,Davis,"112089","112089",40.87087200,-111.87687500,"4","2","455",Bus,"84010",4.34000000,2.00000000
-111.882103,40.8624590000001,"777","112093",Orchard Dr @ 2550 S,Bountiful,Davis,"112093","112093",40.86245900,-111.88210300,"0","1","455",Bus,"84010",0.50000000,0.71000000
-111.883697,40.8618740000001,"778","112094",Orchard Dr @ 2572 S,Bountiful,Davis,"112094","112094",40.86187400,-111.88369700,"0","0","455",Bus,"84010",0.21000000,0.50000000
-111.890586,40.8686500000001,"782","112100",Main St @ 2015 S   (Bountiful),Bountiful,Davis,"112100","112100",40.86865000,-111.89058600,"1","1","470",Bus,"84010",0.78000000,1.05000000
-111.916944,40.7500220000001,"1082","125309",900 W / 900 S (SB),Salt Lake City,Salt Lake,"125309","125309",40.75002200,-111.91694400,"0","0","509, 513",Bus,"84104",0.26000000,0.00000000
-111.888323,40.871406,"786","112110",Main St @ 1795 S,Bountiful,Davis,"112110","112110",40.87140600,-111.88832300,"8","4","470",Bus,"84010",8.05000000,4.48000000
-112.019791,40.7757940000001,"791","115014",Jimmy Doolittle Rd @ 295 N,Salt Lake City,Salt Lake,"115014","115014",40.77579400,-112.01979100,"1","0","451, F453",Bus,"84116",1.21000000,0.43000000
-112.017459,40.774279,"796","115020",Wiley Post Way @ 5290 W,Salt Lake City,Salt Lake,"115020","115020",40.77427900,-112.01745900,"0","0","451, 551, F453",Bus,"84116",0.00000000,0.00000000
-112.012504,40.773463,"807","115043",Wiley Post Way @ 5067 W,Salt Lake City,Salt Lake,"115043","115043",40.77346300,-112.01250400,"0","0","451, F453",Bus,"84116",0.14000000,0.00000000
-112.008244,40.7734610000001,"808","115044",Wiley Post Way @ 4905 W,Salt Lake City,Salt Lake,"115044","115044",40.77346100,-112.00824400,"0","0","451, F453",Bus,"84116",0.21000000,0.00000000
-112.005908,40.7744280000001,"810","115046",Wright Brothers Dr @ 263 N,Salt Lake City,Salt Lake,"115046","115046",40.77442800,-112.00590800,"0","0","551",Bus,"84116",0.00000000,0.00000000
-112.026008,40.776459,"811","115047",Amelia Earhart Dr @ 5610 W,Salt Lake City,Salt Lake,"115047","115047",40.77645900,-112.02600800,"0","0","551",Bus,"84116",0.00000000,0.00000000
-111.954665,40.771557,"812","116003",North Temple St @ 2242 W,Salt Lake City,Salt Lake,"116003","116003",40.77155700,-111.95466500,"0","0","451, F453",Bus,"84116",0.00000000,0.00000000
-111.958283,40.7699450000001,"813","116005",2400 W @ 20 S,Salt Lake City,Salt Lake,"116005","116005",40.76994500,-111.95828300,"0","0","451, F453",Bus,"84116",0.00000000,0.00000000
-111.958124,40.770049,"814","116006",2400 W @ 1 S,Salt Lake City,Salt Lake,"116006","116006",40.77004900,-111.95812400,"0","0","451, F453",Bus,"84116",0.00000000,0.00000000
-111.838195,40.71279,"118","101226",2700 S @ 1851 E,Salt Lake City,Salt Lake,"101226","101226",40.71279000,-111.83819500,"1","0","223",Bus,"84106",1.04000000,0.00000000
-111.833831,40.6272020000001,"230","101441",Highland Dr @ 6827 S,Cottonwood Heights,Salt Lake,"101441","101441",40.62720200,-111.83383100,"6","0","220",Bus,"84121",5.72000000,0.26000000
-111.890773,40.5805780000001,"231","101444",State St @ 9345 S,Sandy,Salt Lake,"101444","101444",40.58057800,-111.89077300,"0","1","201",Bus,"84070",0.26000000,0.53000000
-111.891004,40.5761610000001,"232","101445",State St @ 9646 S,Sandy,Salt Lake,"101445","101445",40.57616100,-111.89100400,"1","2","201",Bus,"84070",1.04000000,2.11000000
-111.891055,40.579847,"233","101446",State St @ 9438 S,Sandy,Salt Lake,"101446","101446",40.57984700,-111.89105500,"1","2","201",Bus,"84070",0.78000000,2.11000000
-111.891021,40.587139,"234","101447",State St @ 9044 S,Sandy,Salt Lake,"101447","101447",40.58713900,-111.89102100,"2","2","201",Bus,"84070",1.56000000,1.58000000
-111.899561,40.7307490000001,"236","101456",300 W / 1830 S (NB),Salt Lake City,Salt Lake,"101456","101456",40.73074900,-111.89956100,"1","2","17",Bus,"84115",1.42000000,1.93000000
-111.872208,40.9183780000001,"662","109046",400 E @ 120 N,Centerville,Davis,"109046","109046",40.91837800,-111.87220800,"0","1","455",Bus,"84014",0.28000000,1.28000000
-111.904673,40.7651300000001,"221","101409",200 S / Rio Grande St (WB),Salt Lake City,Salt Lake,"101409","101409",40.76513000,-111.90467300,"5","69","2, 209, 220, 509",Bus,"84101",5.20000000,69.00000000
-111.887299,40.6997710000001,"249","101498",3300 S @ 120 E,South Salt Lake,Salt Lake,"101498","101498",40.69977100,-111.88729900,"56","59","33",Bus,"84115",55.86000000,59.26000000
-111.968608,40.703992,"250","101501",3100 S @ 3248 W,West Valley City,Salt Lake,"101501","101501",40.70399200,-111.96860800,"1","3","248",Bus,"84119",1.42000000,2.92000000
-111.942148,40.6094130000001,"150","101268",7800 S @ 1855 W,West Jordan,Salt Lake,"101268","101268",40.60941300,-111.94214800,"0","0",F578,Flex Bus,"84088",0.00000000,0.00000000
-111.902007,41.0024780000001,"541","104006",Main St @ 1320 N   (Farmington Shep,Farmington,Davis,"104006","104006",41.00247800,-111.90200700,"0","1","455, 470",Bus,"84025",0.00000000,0.79000000
-111.854653,40.733462,"81","101151",1700 S @ 1264 E,Salt Lake City,Salt Lake,"101151","101151",40.73346200,-111.85465300,"3","3","17",Bus,"84105",2.56000000,3.49000000
-111.860796,40.772884,"896","118044",3rd Ave / P St (WB),Salt Lake City,Salt Lake,"118044","118044",40.77288400,-111.86079600,"1","1","223",Bus,"84103",1.04000000,0.79000000
-111.891384,40.725335,"1022","125099",2100 S / Main St (EB),South Salt Lake,Salt Lake,"125099","125099",40.72533500,-111.89138400,"12","12","21",Bus,"84115",12.21000000,12.11000000
-111.887427,40.988477,"573","105010",Main St @ 498 N,Farmington,Davis,"105010","105010",40.98847700,-111.88742700,"0","1","455, 470",Bus,"84025",0.00000000,0.53000000
-111.936091,41.040985,"430","102015",Fairfield Rd. @ 411 N.,Kaysville,Davis,"102015","102015",41.04098500,-111.93609100,"0","2","627",Bus,"84037",0.00000000,2.37000000
-111.902436,41.0321890000001,"540","104003",Mountain Rd @ 178 S,Fruit Heights,Davis,"104003","104003",41.03218900,-111.90243600,"0","0","455",Bus,"84037",0.28000000,0.43000000
-111.925844,41.022233,"553","104042",Main St. @ 750 S.,Kaysville,Davis,"104042","104042",41.02223300,-111.92584400,"1","2","470",Bus,"84037",1.04000000,2.37000000
-111.917955,41.0158270000001,"554","104044",Main St @ 1180 S,Kaysville,Davis,"104044","104044",41.01582700,-111.91795500,"0","1","470",Bus,"84037",0.26000000,0.53000000
-111.914897,41.013335,"555","104045",Main St @ 1322 S,Kaysville,Davis,"104045","104045",41.01333500,-111.91489700,"1","0","470",Bus,"84037",0.78000000,0.26000000
-111.889734,40.990285,"574","105011",600 N @ 108 W,Farmington,Davis,"105011","105011",40.99028500,-111.88973400,"1","1","455, 470",Bus,"84025",1.04000000,0.79000000
-111.919923,40.7235840000001,"5115",JRSCRLF,JORDAN RIVER SERVICE CENTER RELIEF,South Salt Lake,Salt Lake,JRSCRLF,"0",40.72358400,-111.91992300,"0","3",Garage,Bus,"84107",0.00000000,2.94736842
-111.904318,40.771578,"5210",TX101992,North Temple Bridge/Guadalupe,Salt Lake City,Salt Lake,TX101992,"101992",40.77157800,-111.90431800,"582","612",Green Line,TRAX,"84101",582.27192991,611.51695262
-111.892645,40.6099750000001,"5263",TX153049,Midvale Center Station,Midvale,Salt Lake,TX153049,"153049",40.60997500,-111.89264500,"278","304",Blue Line,TRAX,"84047",278.06482027,304.21277136
-111.885744,40.5891140000001,"5265",TX173022,Historic Sandy Station,Sandy,Salt Lake,TX173022,"173022",40.58911400,-111.88574400,"300","311",Blue Line,TRAX,"84070",300.20135076,310.59034465
-111.946607,40.77153,"5270",TX198003,1940 W. North Temple Station,Salt Lake City,Salt Lake,TX198003,"198003",40.77153000,-111.94660700,"583","536",Green Line,TRAX,"84116",582.74754344,535.68940656
-111.878506,40.544591,"5274",TX198094,Crescent View Station,Sandy,Salt Lake,TX198094,"198094",40.54459100,-111.87850600,"129","126",Blue Line,TRAX,"84070",128.52445302,126.12283477
